Station_ID,lon,lat,circular_stats_theta_rad,circular_stats_regularity,mean_peak_doy
V604,2726218.78731,1201711.01214,3.441176,0.504199,200.070924
V605,2636015.85712,1160718.99901,2.136618,0.428845,124.218191
V606,2682686.29984,1239806.81236,2.408162,0.111353,139.468076
V607,2796293.10020,1153440.88638,3.243592,0.794948,188.553065
V608,2680873.27061,1283516.59974,0.519784,0.645528,30.284084
V609,2537040.04204,1158268.27169,0.168911,0.602082,9.935807
V610,2743149.25061,1242139.73636,3.386454,0.191293,196.846453
V611,2651535.14380,1187592.57633,2.960311,0.144953,172.087407
V612,2611241.58770,1171957.72303,0.820977,0.216113,47.852811
V613,2609024.20273,1221655.56076,0.196239,0.548008,11.625841
V614,2551191.89065,1135366.95104,1.416907,0.159811,82.417766
V615,2738663.53265,1254067.02771,3.89359,0.186556,226.173554
V616,2619422.37557,1206843.89428,0.742705,0.09525,43.581723
V617,2661178.35411,1212011.36665,3.157653,0.209137,183.34448
V618,2797456.43381,1182092.67403,2.92511,0.820079,170.031221
V619,2612758.52140,1209909.62180,0.259872,0.268045,15.379849
V620,2654726.98888,1182450.78259,1.707982,0.118741,99.124284
V621,2592601.77116,1094846.46149,3.465962,0.734015,201.470341
V622,2684537.78836,1117038.55397,4.271207,0.387604,248.38666
V623,2676901.64206,1160523.19038,3.388116,0.620651,196.925629
V624,2734720.38820,1258002.74319,3.806703,0.096324,221.086899
V625,2652289.71689,1255556.54465,0.263887,0.573364,15.401678
V626,2727196.38791,1150967.93567,3.865749,0.727292,224.725967
V627,2763217.27632,1252312.62131,3.622081,0.28696,210.424663
V628,2609807.60853,1144083.50591,2.81758,0.607534,163.755419
V629,2572094.64452,1217673.98644,0.435966,0.552851,25.468321
V630,2688096.76617,1228985.02370,3.685699,0.253106,214.251991
V631,2601897.69599,1120855.94795,1.046199,0.464631,60.853556
V632,2674884.52717,1235458.01573,1.826566,0.115968,106.049621
V633,2783178.27097,1152362.68441,3.158532,0.685955,183.623268
V634,2577186.72278,1199953.99608,0.105448,0.345923,6.379106
V635,2698290.41428,1155308.06564,3.712835,0.489513,215.866204
V636,2687184.23705,1217955.08746,3.132566,0.382207,182.060999
V637,2681761.38757,1130500.19686,3.989875,0.316347,231.947277
V638,2699812.81441,1171467.30264,3.78895,0.378857,220.351618
V639,2687642.61996,1129355.24356,4.70801,0.345636,273.734767
V640,2666789.00437,1162422.93402,2.856494,0.791017,166.059654
V641,2655620.41912,1192224.31804,2.546185,0.069971,147.810992
V642,2681903.51339,1134647.10952,4.134653,0.425452,240.382452
V643,2750733.72551,1194334.99603,3.101006,0.481243,180.298916
V644,2770159.57579,1137639.91833,4.069275,0.381802,236.631802
V645,2599968.32689,1236030.58827,0.633194,0.536313,36.904363
V646,2703743.87922,1243260.21129,3.5736,0.046342,207.445282
V647,2631728.23558,1226099.72756,0.353994,0.583195,20.684573
V648,2688416.92348,1210420.26218,3.485982,0.406762,202.693575
V649,2719354.83601,1127091.04811,4.774575,0.419013,277.488203
V650,2579806.98100,1188242.11986,0.112195,0.293158,6.751421
V651,2770520.80251,1132775.21600,3.79934,0.713522,220.871601
V652,2589982.93800,1177020.64425,0.026333,0.075905,2.274933
V653,2578007.13564,1140834.12284,1.890976,0.320148,109.95457
V654,2705208.50005,1219673.71117,3.374052,0.373668,196.213687
V655,2793395.29790,1190725.51145,2.912599,0.778499,169.308969
V656,2710674.07275,1099020.21460,4.439166,0.317062,258.030632
V657,2754556.27012,1153775.76641,3.763289,0.493777,218.850911
V658,2664405.47476,1142827.28212,3.513605,0.524509,204.236733
V659,2507276.55750,1120063.41377,0.384445,0.636198,22.439804
V660,2805006.59148,1169353.67040,3.154561,0.792331,183.386388
V661,2559892.15813,1169836.26624,0.397831,0.3873,23.262748
V662,2599389.71049,1116427.11865,1.844892,0.577029,107.270124
V663,2574134.42655,1082969.55442,3.093552,0.675795,179.82096
V664,2731752.51248,1252873.94616,3.823849,0.166998,222.120093
V665,2734129.12517,1220799.51391,4.073569,0.125911,237.183483
V666,2754916.72773,1238057.78742,3.625813,0.358034,210.747697
V667,2635759.54075,1211486.01220,1.352618,0.177552,78.649448
V668,2730913.93654,1162225.71185,3.890009,0.51075,226.183514
V669,2600281.09546,1194404.95920,0.509149,0.367123,29.729825
V670,2814699.17943,1181843.15727,3.091449,0.760056,179.71834
V671,2574748.23237,1102906.32053,0.618088,0.579321,36.05649
V672,2667705.63275,1179328.47618,3.015172,0.66254,175.290013
V673,2754552.48210,1157779.20349,3.453618,0.594924,200.776958
V674,2521776.84873,1166622.71587,0.253555,0.724507,14.87912
V675,2775135.90867,1167395.40973,3.249256,0.544657,188.906025
V676,2700587.49240,1282792.89573,1.001111,0.46751,58.265147
V677,2746062.64276,1223887.03122,3.248031,0.618065,188.814479
V678,2579677.56821,1131210.28821,2.519941,0.511907,146.442415
V679,2743003.61494,1193516.16496,3.149875,0.759961,183.090187
V680,2586168.91482,1109654.64844,2.440164,0.813651,141.860593
V681,2761034.90098,1170474.53412,3.654793,0.49732,212.505019
V682,2707109.58241,1146823.83425,4.369542,0.332086,254.111392
V683,2610703.34393,1106274.08715,3.030298,0.891735,176.151416
V684,2686825.87155,1121367.37081,4.197803,0.37292,244.087545
V685,2795876.34543,1187189.28976,2.901748,0.878221,168.673969
V686,2584551.15347,1122020.29014,1.999258,0.231827,116.26785
V687,2613395.98052,1259134.63033,0.771011,0.369867,44.919626
V688,2752191.25889,1216626.94922,3.401303,0.07044,198.318619
V689,2653057.04990,1142479.88453,2.519045,0.46574,146.479059
V690,2669204.01052,1176224.52568,3.012572,0.432567,175.167986
V691,2597692.57845,1227159.61982,0.33364,0.569455,19.585395
V692,2723677.35282,1136898.68258,4.05737,0.522398,235.926333
V693,2653109.98419,1266909.03369,0.292859,0.738567,17.094882
V694,2724973.95469,1084364.13430,4.307733,0.124134,250.423946
V695,2721875.08853,1183968.76055,3.580894,0.584425,208.160139
V696,2593050.62766,1145833.84100,2.238418,0.432738,130.116057
V697,2731110.32592,1203892.62504,3.729653,0.171568,217.084252
V698,2659924.65836,1175818.56764,2.490151,0.299835,144.711348
V699,2656536.40656,1217773.41574,0.214103,0.084083,13.028471
V700,2536598.80119,1166447.89909,0.255588,0.61191,14.967759
V701,2737971.20384,1268992.83494,0.185964,0.075185,11.311148
V702,2625228.34038,1145331.08283,3.723653,0.906174,216.465773
V703,2811303.36144,1190325.70657,2.931538,0.881385,170.401802
V704,2684630.92543,1138701.32916,4.684146,0.348566,272.279763
V705,2502750.83352,1137048.24277,0.23714,0.693349,13.907622
V706,2651451.70938,1138667.03915,1.632981,0.139664,94.902924
V707,2694482.97517,1199431.95400,3.265048,0.622787,189.812843
V708,2690426.31352,1147787.27995,3.975013,0.475632,231.109312
V709,2653387.47658,1235729.39513,0.346823,0.434711,20.27898
V710,2733573.63544,1159134.94752,3.666692,0.591457,213.176666
V711,2678387.35921,1167351.90461,3.600172,0.667597,209.263329
V712,2796870.76843,1145145.90670,3.486722,0.597446,202.717105
V713,2779797.43972,1157135.52239,3.049596,0.813677,177.263176
V714,2732653.48654,1208263.83471,3.416683,0.674838,198.610746
V715,2676243.74613,1192503.58533,3.020528,0.73077,175.596842
V716,2642579.52543,1263870.14250,0.321735,0.649238,18.763255
V717,2625438.45983,1237534.77754,0.336787,0.516242,19.646285
V718,2612377.46431,1252084.54038,0.492249,0.334435,28.724925
V719,2569326.48719,1173585.04805,0.118098,0.449076,7.078399
V720,2585145.52453,1140469.21302,1.510138,0.303618,87.811753
V721,2660849.24452,1189023.81007,3.421801,0.248723,198.831283
V722,2631093.18687,1143328.46598,3.352899,0.673362,194.905666
V723,2639791.27398,1245738.79651,0.312986,0.515501,18.263318
V724,2714102.96998,1243219.06747,0.40333,0.043978,23.646615
V725,2731120.58580,1181326.57364,0.135882,0.162519,7.795997
V726,2670652.68317,1241348.53335,1.006011,0.262149,58.599943
V727,2800569.06956,1132712.40851,3.511779,0.385312,204.191874
V728,2634671.03680,1202054.77463,1.716526,0.23738,99.679138
V729,2623685.46487,1195000.35313,1.929799,0.060879,111.694166
V730,2717709.54254,1236084.38971,3.709807,0.217201,215.603077
V731,2603206.53690,1208512.32613,0.458408,0.397,26.825223
V732,2748957.26269,1171783.39465,3.442179,0.373441,200.143983
V733,2683663.47371,1206599.53900,3.092911,0.340026,179.788127
V734,2686872.14721,1278782.79610,0.685612,0.522065,39.946002
V735,2720814.89156,1273973.11306,0.903113,0.411378,52.574715
V736,2582691.13816,1090999.02168,2.872032,0.66168,166.947452
V737,2605142.37486,1244005.86552,0.817528,0.460228,47.594761
V738,2556529.39097,1159649.36766,0.290748,0.382805,17.094246
V739,2718446.75549,1222407.48851,3.827477,0.353675,222.463879
V740,2561198.50738,1189812.55537,0.247029,0.554035,14.449149
V741,2608138.08659,1259388.59344,0.6571,0.315049,38.316644
V742,2686943.96148,1197469.81283,3.889416,0.345022,226.120163
V743,2693522.54288,1184420.90822,4.041912,0.278781,235.053169
V744,2723624.75388,1105298.61928,3.674018,0.239527,213.734807
V745,2583995.13138,1172701.74086,1.849381,0.288455,107.445776
V746,2627160.50188,1229714.41423,0.286293,0.54927,16.760662
V747,2682102.97693,1193467.79425,3.118937,0.726113,181.31704
V748,2731467.53138,1188024.16731,3.151584,0.61135,183.189609
V749,2638793.30757,1165977.33902,2.067288,0.476866,120.22404
V750,2723181.80871,1156027.08021,3.638208,0.712145,211.505985
V751,2658052.41729,1248805.56543,0.463744,0.443795,27.072777
V752,2573913.77912,1241229.45251,0.382708,0.560216,22.3862
V753,2727029.19740,1113199.84195,3.341239,0.374385,194.277767
V754,2579625.54729,1211695.71270,0.31677,0.544576,18.553502
V755,2618712.45255,1184286.48752,1.204479,0.21019,70.04907
V756,2800766.12357,1177457.74102,3.137624,0.727603,182.401792
V757,2533105.89341,1179140.62614,0.397957,0.616855,23.283391
V758,2747867.92677,1256207.07037,3.488321,0.189081,202.597645
V759,2639119.92637,1267906.38432,0.415272,0.390743,24.248631
V760,2767073.95086,1140513.38125,3.559246,0.583717,206.938002
V761,2628343.32830,1196787.93214,1.531676,0.098214,88.936195
V762,2722998.59762,1220572.49989,4.359328,0.372279,253.349969
V763,2611330.38360,1150873.25156,2.374585,0.337839,138.065218
V764,2760702.32679,1183816.81972,3.057723,0.609055,177.768195
V765,2621376.95578,1202347.37887,1.483208,0.108856,86.08485
V766,2741292.06755,1155922.06057,3.959024,0.504767,230.194734
V767,2687104.36436,1187603.18367,3.274764,0.600054,190.402837
V768,2629894.94459,1163941.69285,2.403109,0.651897,139.704372
V769,2739762.66886,1212981.40793,3.462859,0.494748,201.32542
V770,2687612.43118,1134896.32176,4.594009,0.38542,267.094132
V771,2549822.04121,1168466.01039,0.192164,0.553537,11.277844
V772,2698345.07293,1238675.56828,4.342687,0.043082,252.664197
V773,2630712.61525,1094531.97603,3.778159,0.884726,219.633378
V774,2686928.89901,1184216.64366,3.506117,0.672732,203.816346
V775,2684894.27280,1192825.34662,3.15618,0.689035,183.473929
V776,2622101.87954,1129445.53065,2.227135,0.556791,129.507921
V777,2500856.26347,1111047.74011,0.464549,0.607475,27.053836
V778,2717980.16452,1228836.45095,4.028555,0.377455,234.098425
V779,2714572.38430,1146075.48145,4.552089,0.492554,264.655708
V780,2771506.69499,1160865.07003,3.258113,0.688235,189.390533
V781,2803460.00298,1137979.64344,3.64913,0.390279,212.191849
V782,2559144.55606,1156244.75362,0.220297,0.417352,13.010894
V783,2774192.27386,1136158.58610,3.773447,0.676212,219.388143
V784,2728323.25910,1257467.58957,4.156093,0.032527,241.727141
V785,2547861.74913,1179084.84054,0.305511,0.582219,17.875808
V786,2637093.97638,1241044.05165,0.304547,0.575587,17.796943
V787,2662061.34349,1235186.54451,0.546956,0.263374,32.022958
V788,2732693.42855,1213588.67399,3.442786,0.667047,200.140105
V789,2722192.22870,1195285.24401,3.548245,0.58487,206.281801
V790,2483963.90301,1114385.38287,0.413222,0.635378,24.110019
V791,2706877.94426,1108597.68050,4.347052,0.344528,252.686972
V792,2791387.17519,1149762.78891,3.343769,0.538211,194.421101
V793,2547652.45891,1161259.27188,0.243373,0.520549,14.219469
V794,2611526.88703,1128659.04163,0.459229,0.562486,26.767603
V795,2594466.57356,1126074.00064,2.129104,0.28425,123.76574
V796,2604799.91163,1187717.47547,0.192824,0.382917,11.353992
V797,2758027.04577,1213156.20125,4.754976,0.110131,276.371519
V798,2614061.62376,1178689.97531,4.021049,0.105017,233.709783
V799,2735613.50441,1226512.20693,3.257441,0.381114,189.369329
V800,2709267.44378,1161365.85267,3.887708,0.628137,226.013693
V801,2679733.69538,1219990.15932,3.220714,0.268571,187.049797
V802,2690730.60060,1220286.88603,3.149304,0.363255,183.00061
V803,2687417.58851,1290477.88989,0.78338,0.674335,45.570361
V804,2747048.84090,1208167.84870,3.577507,0.300066,208.02958
V805,2685110.53073,1110880.01712,4.591695,0.446275,266.971705
V806,2754425.71650,1209027.52696,5.364676,0.096272,311.495258
V807,2568291.55143,1158483.46394,0.844867,0.266228,49.227819
V808,2498021.51134,1116950.33559,6.107943,0.350106,354.951132
V809,2591704.98546,1198523.92136,0.422668,0.332431,24.732445
V810,2574173.74147,1168770.86081,0.320343,0.243915,18.878128
V811,2671585.54524,1220934.89555,3.153845,0.259483,183.104516
V812,2603548.78869,1217374.30897,0.337231,0.539172,19.743001
V813,2581595.86310,1162148.08908,1.904969,0.316511,110.671727
V814,2632159.96433,1176153.04866,1.771308,0.446131,103.000014
V815,2788173.90513,1171389.35640,2.987403,0.872736,173.662573
V816,2679688.07490,1156575.16895,3.571089,0.601778,207.585684
V817,2766568.85265,1199155.26291,2.732234,0.48117,158.818529
V818,2626390.64416,1089988.31704,3.880254,0.878832,225.557844
V819,2659984.91266,1265097.13828,0.4444,0.641055,25.884194
V820,2651044.78407,1243267.74692,0.286502,0.553971,16.754139
V821,2581721.56478,1104267.57367,1.990576,0.670203,115.734661
V822,2709267.65224,1272629.00961,0.899031,0.312419,52.374123
V823,2628978.21943,1131955.10678,2.846388,0.539081,165.471265
V824,2704967.88205,1279489.58556,1.048207,0.435079,61.006319
V825,2693433.30929,1173596.07179,3.255933,0.583742,189.268512
V826,2677704.06676,1260040.41483,0.554773,0.456254,32.320618
V827,2762902.76280,1166880.20380,3.728498,0.497291,216.798249
V828,2591665.04987,1249686.11523,0.446068,0.443351,26.081864
V829,2529161.59873,1191528.77622,0.583121,0.609483,33.971043
V830,2544370.62042,1168158.17804,0.23402,0.596563,13.667742
V831,2611186.83480,1116319.02076,2.066525,0.626205,120.161275
V832,2530637.71240,1156222.67987,0.30837,0.605625,18.033791
V833,2681607.42817,1142455.17511,4.175117,0.57539,242.708579
V834,2636213.71099,1115138.21436,2.939807,0.603309,170.85968
V835,2716479.48172,1180996.85740,3.69212,0.605013,214.633456
V836,2615082.58536,1200115.85335,0.28939,0.205769,17.130119
V837,2595426.60873,1159019.12782,1.281345,0.388,74.515073
V838,2623896.54431,1231310.16939,0.330851,0.613416,19.304502
V839,2589205.93603,1244296.96277,0.464164,0.431735,27.136196
V840,2657599.25772,1255555.16524,0.39728,0.473099,23.169701
V841,2729170.33545,1223949.18116,3.620257,0.28854,210.482468
V842,2638077.11797,1263629.60389,0.480242,0.558785,27.984755
V843,2588144.76195,1252270.14663,0.556442,0.441435,32.484524
V844,2651318.66292,1110545.73580,3.84767,0.204545,223.712483
V845,2680846.21505,1203983.29736,3.726886,0.25738,216.520174
V846,2690944.89020,1179850.12353,3.57307,0.390404,207.725345
V847,2549706.13635,1149386.29131,0.28628,0.474585,16.81447
V848,2647216.32424,1191359.99279,3.162801,0.227767,183.828029
V849,2618620.47726,1181474.85333,0.779617,0.162202,45.340349
V850,2565005.65195,1217374.48290,0.697082,0.522595,40.591633
V851,2642766.35773,1204912.98645,1.508313,0.187517,87.528635
V852,2778196.18537,1138257.71565,3.279571,0.730408,190.662761
V853,2628970.44894,1117559.49909,2.799582,0.640849,162.748368
V854,2753124.72235,1178597.73152,3.96119,0.304068,230.440079
V855,2578593.93985,1213937.40477,0.67947,0.463151,39.601396
V856,2552223.83294,1181585.57928,0.215093,0.528553,12.63472
V857,2746973.06987,1218757.33061,3.611913,0.14544,209.992969
V858,2622484.74923,1102864.38502,3.846405,0.880498,223.592568
V859,2721234.36894,1202483.43890,4.024165,0.325866,233.983645
V860,2547259.16331,1154136.87194,0.311718,0.521221,18.273261
V861,2781820.05029,1186267.75118,2.959507,0.652133,172.05223
V862,2577948.08782,1108441.84784,0.448272,0.727609,26.15523
V863,2581114.44655,1166144.30145,1.67672,0.320449,97.424646
V864,2689575.90572,1219641.17238,3.400998,0.475758,197.742548
V865,2616327.79856,1234362.12670,0.28166,0.589398,16.513266
V866,2701043.53617,1145186.45589,4.194594,0.550001,243.861935
V867,2610170.36840,1206170.87336,0.705401,0.357141,41.108507
V868,2577627.33149,1099430.70640,1.493972,0.554831,86.850741
V869,2649371.36860,1127136.72214,2.819347,0.351204,163.915086
V870,2827441.38916,1193537.87290,2.934324,0.714721,170.578988
V871,2735840.88528,1174404.43358,3.709345,0.322711,215.744646
V872,2711322.66964,1168024.04322,3.650984,0.529646,212.26389
V873,2735016.82901,1238140.77131,2.902319,0.217092,168.670339
V874,2743968.79274,1266157.62645,3.246743,0.049559,187.456342
V875,2620284.16969,1168706.44519,0.829592,0.30842,48.305986
V876,2656338.69659,1197075.32082,2.839572,0.370702,165.06098
V877,2492719.51021,1117491.16407,0.264262,0.674985,15.455656
V878,2618476.17404,1143853.28702,3.060932,0.670711,177.959608
V879,2628532.03497,1214673.28190,0.47389,0.182552,27.810855
V880,2680462.50325,1184161.57644,3.182534,0.659379,185.025948
V881,2608701.41874,1112579.32347,2.794479,0.83954,162.455516
V882,2528237.96691,1159997.25429,0.31046,0.656093,18.145948
V883,2662290.14524,1227964.98733,3.19258,0.276731,185.411821
V884,2591156.75667,1109250.08058,2.875164,0.843013,167.142222
V885,2580564.82687,1083723.84443,3.110369,0.762856,180.786289
V886,2690245.39468,1206118.99218,3.664606,0.345384,213.017188
V887,2765839.73727,1131288.85771,4.096505,0.528382,238.200579
V888,2735097.11862,1190930.92572,3.306979,0.648969,192.234782
V889,2663922.78731,1260072.64860,0.380728,0.489921,22.205391
V890,2543195.07395,1193435.69451,0.637722,0.584442,37.165404
V891,2588256.51340,1148370.34909,0.70207,0.459688,40.898071
V892,2716098.89019,1125137.44294,4.26451,0.520881,247.957015
V893,2666201.70209,1201718.19750,3.143514,0.292835,182.66219
V894,2688691.89226,1142215.19570,4.282482,0.455454,248.991195
V895,2684913.37536,1240971.97476,2.793046,0.16977,162.222041
V896,2681084.81264,1149950.89326,4.144846,0.432443,241.00354
V897,2794155.72425,1146589.86750,3.3282,0.542173,193.508933
V898,2695665.82839,1254959.28339,0.730251,0.334108,42.607721
V899,2643370.11754,1134801.17066,1.801498,0.429223,104.720796
V900,2525196.74880,1175197.90889,0.353798,0.675795,20.706475
V901,2764969.04314,1145024.63502,3.312744,0.683451,192.591919
V902,2682305.33572,1170285.56623,3.508208,0.520137,203.920387
V903,2554880.86312,1119711.37691,2.068158,0.34459,120.207963
V904,2576165.24460,1125919.72377,2.414782,0.554624,140.362863
V905,2630818.54953,1208619.55049,1.516911,0.221399,88.11139
V906,2642914.93605,1103838.39852,3.801447,0.648596,220.948955
V907,2711128.49175,1259044.99448,0.603574,0.215754,35.308421
V908,2580202.08819,1151892.78026,2.663038,0.28753,154.79911
V909,2802535.59060,1187666.59168,3.18964,0.857451,185.415545
V910,2725051.56963,1237172.29674,2.023657,0.051122,117.279862
V911,2618503.08540,1166227.54559,0.840507,0.282588,48.948308
V912,2619127.58606,1133462.34271,2.65286,0.737575,154.230163
V913,2596250.42547,1107919.79551,2.720158,0.803171,158.135192
V914,2501832.87104,1114744.56378,0.251145,0.622158,14.66904
V915,2680276.65702,1125706.64671,4.063151,0.322356,236.237518
V916,2496112.95577,1108549.65481,0.291863,0.6591,17.063767
V917,2624694.62914,1262356.56970,0.388724,0.351957,22.686641
V918,2821655.84347,1202266.61967,2.826917,0.895035,164.320565
V919,2652990.55811,1213899.98302,1.559232,0.067908,90.267631
V920,2720267.22946,1100206.71095,4.432935,0.278843,257.792881
V921,2713446.15810,1187371.68777,3.717815,0.793637,216.098602
V922,2692522.32964,1161697.43047,3.571881,0.577853,207.651221
V923,2605101.50204,1166679.29340,1.477196,0.228564,85.891444
V924,2704197.23063,1209103.78205,3.321688,0.578818,193.112915
V925,2688264.22600,1177370.02523,3.688288,0.364768,214.422024
V926,2565407.96802,1249563.75923,0.655442,0.506063,38.224184
V927,2708294.04227,1167201.21734,3.816955,0.388926,221.96242
V928,2700718.01543,1256718.90946,0.702989,0.308235,41.038199
V929,2693357.65879,1296306.72348,0.685594,0.662926,39.909259
V930,2582524.00807,1256685.23904,1.097402,0.489372,63.851165
V931,2710627.29614,1126431.69366,4.264566,0.510901,247.952616
V932,2793293.03446,1158228.53664,3.047501,0.744902,177.147068
V933,2707967.81827,1253426.66726,0.655001,0.276317,38.181493
V934,2722244.21187,1132093.20739,3.962347,0.537709,230.366585
V935,2674724.02952,1174627.79772,3.146522,0.662715,182.918079
V936,2574402.05395,1225153.92195,0.444414,0.552731,25.930698
V937,2498286.30049,1153066.61466,0.764208,0.563486,44.528739
V938,2728526.69463,1129265.02381,3.937037,0.509736,228.909771
V939,2534618.53668,1173630.76505,0.43971,0.635791,25.647983
V940,2639108.40484,1181292.69380,2.122321,0.247264,123.417869
V941,2608398.66292,1102677.10203,2.83459,0.707349,164.770046
V942,2797097.60521,1170633.68896,3.148917,0.756743,183.056948
V943,2605035.92695,1092893.33021,3.726466,0.887727,216.619674
V944,2680907.18915,1264651.96885,0.560223,0.462131,32.650833
V945,2631851.12455,1160342.64654,2.719192,0.889438,158.06991
V946,2610161.89271,1161552.07705,2.559566,0.489012,148.789809
V947,2620562.48843,1117528.30602,2.873359,0.764344,167.013851
V948,2624751.47959,1208093.99535,1.230682,0.135486,71.571261
V949,2575865.14005,1245582.24361,0.382764,0.560645,22.389355
V950,2627758.30358,1271112.30251,0.593141,0.343974,34.583444
V951,2716214.85024,1278744.59093,0.933,0.403924,54.327447
V952,2569816.41905,1209499.60937,0.330726,0.49844,19.357169
V953,2693671.98869,1135129.17452,4.451747,0.368535,258.845171
V954,2735252.88130,1204726.84958,3.461173,0.565982,201.217304
V955,2675872.40134,1228521.67315,3.17486,0.229539,184.272831
V956,2716826.56315,1094384.43847,4.422794,0.220021,257.109962
V957,2686027.63121,1159131.56683,3.579938,0.53095,208.109772
V958,2587494.58064,1187890.53522,0.114518,0.363688,6.838589
V959,2705960.22489,1225797.27445,3.781312,0.333217,219.811277
V960,2720038.37269,1092627.31028,4.879636,0.135242,283.622733
V961,2705892.52331,1131680.47481,4.379306,0.550665,254.598822
V962,2734943.37994,1130428.91326,4.243706,0.324415,246.719182
V963,2754132.97971,1204368.65804,3.405455,0.4227,197.994145
V964,2577853.64221,1116941.68032,2.575529,0.672629,149.745489
V965,2704113.71647,1268650.72882,0.718497,0.32767,41.927494
V966,2646044.00935,1257424.19321,0.255801,0.621508,14.934726
V967,2559938.48368,1180945.53500,0.162945,0.539877,9.584407
V968,2700580.84050,1210348.18251,3.234412,0.505183,188.061012
V969,2606584.27616,1192734.57785,0.364694,0.411862,21.330741
V970,2695232.23798,1282509.93174,0.674116,0.485757,39.274956
V971,2745186.16050,1198639.96618,3.285956,0.685852,191.012952
V972,2740016.52064,1245183.10199,3.009918,0.050782,175.080046
V973,2662664.30119,1216135.35200,3.227623,0.178077,187.405402
V974,2557480.24519,1226920.73319,0.546213,0.566865,31.843329
V975,2715357.76559,1166730.55525,3.674344,0.654152,213.595651
V976,2800350.37040,1185047.50048,3.004569,0.851099,174.655088
V977,2539016.41752,1197486.64613,0.373714,0.605743,21.844005
V978,2809494.37583,1168403.17902,3.260169,0.62206,189.549199
V979,2773891.56579,1202854.21376,2.071439,0.269638,120.406933
V980,2748475.42596,1230332.92968,3.894858,0.266283,226.383209
V981,2529697.22238,1171829.01907,0.444524,0.625404,25.959594
V982,2737675.87722,1139067.45348,4.085978,0.466013,237.614097
V983,2728814.54395,1242776.33728,3.215274,0.081781,186.845127
V984,2572769.51140,1184232.36304,0.142999,0.348473,8.530909
V985,2694909.88430,1123067.85027,4.67635,0.464704,271.915561
V986,2750958.99319,1151293.33885,3.786041,0.609332,220.122972
V987,2692155.50685,1151377.47755,4.128095,0.332137,240.082941
V988,2550775.14602,1201726.00876,0.326903,0.574506,19.164115
V989,2587521.86077,1129579.49416,2.793129,0.778973,162.367805
V990,2661079.11192,1207036.73804,2.503788,0.320918,145.508957
V991,2577757.07250,1162420.64271,0.953237,0.195177,55.538535
V992,2819622.29977,1195581.40901,2.825523,0.892351,164.240021
V993,2739564.52697,1129867.92739,3.816733,0.408121,221.970456
V994,2678981.12685,1208772.67020,3.173484,0.314764,184.485992
V995,2537093.42392,1188290.64633,0.385185,0.584793,22.542812
V996,2644396.65788,1146563.85742,3.745811,0.92803,217.741789
V997,2663701.64294,1195296.86420,3.443562,0.189055,200.114614
V998,2703509.67408,1214057.98969,3.317434,0.323227,192.842508
V999,2626478.81001,1220485.08006,0.255437,0.428057,15.029882
V1000,2610798.36176,1247244.24969,0.639477,0.336332,37.29426
V1001,2562959.18581,1142362.26877,1.306103,0.187102,75.865408
V1002,2619344.59212,1129636.19927,0.509726,0.664632,29.752995
V1003,2576222.29412,1113012.73095,2.617935,0.576484,152.213759
V1004,2599574.31151,1249068.33515,0.58097,0.439327,33.861827
V1005,2587949.87172,1118419.74240,0.454872,0.7539,26.537963
V1006,2702616.92741,1261835.65251,0.928808,0.260373,54.170348
V1007,2564802.18192,1127341.66208,0.172042,0.61668,10.196824
V1008,2651573.90378,1197152.74420,3.069457,0.381167,178.414076
V1009,2715316.87297,1178130.26948,3.766281,0.3559,219.046089
V1010,2585461.15579,1100248.83137,2.499237,0.750572,145.299708
V1011,2719338.81605,1159395.84636,3.734395,0.576154,217.097463
V1012,2604378.34318,1161364.73964,2.14287,0.326664,124.540818
V1013,2592361.04491,1202666.15975,0.420846,0.331916,24.626243
V1014,2626813.64401,1172208.90014,1.351116,0.334036,78.546651
V1015,2695116.14123,1167580.50473,3.369884,0.580564,195.905184
V1016,2691361.03894,1127855.06362,4.572011,0.327696,265.857076
V1017,2651779.61321,1210690.90593,1.652726,0.098028,95.762035
V1018,2654357.74377,1221706.28193,0.826148,0.238366,48.212224
V1019,2694337.65778,1188527.19180,3.919533,0.420948,227.854779
V1020,2550455.55272,1155432.12504,0.261581,0.490464,15.374506
V1021,2645581.24006,1118160.06606,3.653717,0.200356,212.430525
V1022,2489561.49440,1125246.70739,0.329679,0.657036,19.256625
V1023,2580882.12441,1175404.02640,0.207995,0.292377,12.325839
V1024,2564154.73302,1110144.94714,3.038948,0.648113,176.638306
V1025,2716698.99917,1112343.32576,4.858846,0.315789,282.491522
V1026,2679862.37506,1278890.31141,0.71233,0.605659,41.448688
V1027,2715482.59204,1252880.50204,1.180666,0.153334,68.432582
V1028,2777369.54983,1187704.02200,2.944812,0.777146,171.181792
V1029,2788722.19359,1193229.00818,3.01622,0.493549,175.34171
V1030,2665429.40021,1206779.57388,2.965667,0.209695,172.121613
V1031,2558380.70709,1137401.32584,0.141139,0.636209,8.398356
V1032,2579165.46527,1230927.35341,0.374766,0.541587,21.917839
V1033,2635117.82266,1122816.08639,2.038592,0.509719,118.516452
V1034,2534819.38427,1160024.36314,0.355325,0.613628,20.75851
V1035,2637474.11653,1189925.88484,1.858893,0.079359,107.657588
V1036,2737178.16142,1178429.05945,3.927331,0.218766,228.503554
V1037,2604320.39366,1127368.05614,0.587672,0.677433,34.191514
V1038,2639484.23792,1171338.63669,2.18898,0.436517,127.19638
